transaction_id,transaction_type,network_provider,district,hour_of_day,amount_ugx,sender_age,account_age_days,prev_txn_count_30d,failed_pin_attempts,is_new_recipient,same_network,device_change,is_weekend,is_night,is_fraud
TXN000254,SACCO Withdrawal,MTN MoMo,Kampala,10,382938,19,1272,12,0,0,1,0,0,0,0
TXN000255,Mobile Money Transfer,MTN MoMo,Wakiso,17,153748,36,798,6,0,0,0,0,0,0,0
TXN000256,SACCO Deposit,MTN MoMo,Mukono,11,385771,47,1281,8,0,0,0,0,1,0,0
TXN000257,Bill Payment,Airtel Money,Gulu,9,229171,33,3135,11,1,0,0,0,1,0,0
TXN000258,Mobile Money Deposit,MTN MoMo,Mbarara,8,29910,41,3464,3,0,0,0,0,1,0,0
TXN000259,SACCO Deposit,MTN MoMo,Mbale,17,241534,30,2588,6,0,1,1,0,1,0,0
TXN000260,Mobile Money Transfer,SACCO Account,Kampala,8,153973,22,417,12,0,0,0,0,0,0,0
TXN000261,SACCO Deposit,MTN MoMo,Kampala,12,165824,40,2101,10,0,0,0,0,1,0,0
TXN000262,Bill Payment,Airtel Money,Lira,13,267804,73,1788,10,0,0,1,0,1,0,0
TXN000263,Mobile Money Transfer,MTN MoMo,Kampala,16,127935,55,38,4,0,1,1,0,0,0,1
TXN000264,SACCO Deposit,MTN MoMo,Fort Portal,15,94105,48,2356,7,0,1,0,0,0,0,0
TXN000265,Loan Repayment,SACCO Account,Mbale,18,151855,70,846,12,0,0,1,0,0,0,0
TXN000266,Mobile Money Deposit,MTN MoMo,Mukono,4,53064,73,898,11,0,1,0,0,0,1,0
TXN000267,Mobile Money Deposit,Airtel Money,Fort Portal,10,30243,34,53,7,0,0,1,0,1,0,0
TXN000268,Mobile Money Deposit,Airtel Money,Kampala,10,143797,66,606,5,0,1,1,0,0,0,0
TXN000269,SACCO Withdrawal,Airtel Money,Wakiso,8,471629,66,452,8,0,0,0,1,1,0,0
TXN000270,Mobile Money Transfer,Airtel Money,Mbarara,10,12493,20,461,8,0,0,1,0,1,0,0
TXN000271,Mobile Money Deposit,MTN MoMo,Wakiso,10,1000,43,775,7,0,0,0,0,1,0,0
TXN000272,Mobile Money Deposit,MTN MoMo,Arua,13,140596,30,3558,7,1,0,1,0,0,0,0
TXN000273,Loan Repayment,Airtel Money,Kampala,15,67448,61,1859,8,1,0,1,0,0,0,0
TXN000274,Loan Repayment,Airtel Money,Mukono,11,209337,55,1161,9,0,0,0,0,1,0,0
TXN000275,SACCO Deposit,SACCO Account,Gulu,16,70543,39,1396,4,0,0,1,1,0,0,0
TXN000276,SACCO Deposit,SACCO Account,Mbarara,11,99831,38,3328,5,0,1,0,0,0,0,0
TXN000277,Mobile Money Deposit,SACCO Account,Kampala,10,78406,46,2443,9,0,0,1,0,1,0,0
TXN000278,SACCO Deposit,Airtel Money,Wakiso,14,157720,62,1061,8,0,0,0,1,0,0,0
TXN000279,Mobile Money Deposit,MTN MoMo,Mbale,2,66041,63,1678,6,0,1,0,0,0,1,0
TXN000280,Mobile Money Deposit,SACCO Account,Kampala,6,497670,56,3219,4,3,0,1,0,1,0,0
TXN000281,Loan Repayment,Airtel Money,Mbale,12,412676,22,3080,3,0,0,0,0,0,0,0
TXN000282,SACCO Withdrawal,MTN MoMo,Gulu,21,2296003,31,3323,8,0,0,1,0,0,0,0
TXN000283,SACCO Withdrawal,SACCO Account,Jinja,16,120350,35,2695,6,0,0,1,0,0,0,0
TXN000284,Mobile Money Transfer,SACCO Account,Jinja,6,89441,21,3643,7,0,0,0,0,0,0,0
TXN000285,SACCO Deposit,Airtel Money,Kampala,18,115320,50,3519,6,0,1,0,0,0,0,0
TXN000286,Mobile Money Transfer,MTN MoMo,Gulu,16,203273,56,2311,14,0,1,1,1,0,0,1
TXN000287,SACCO Withdrawal,MTN MoMo,Lira,14,721988,37,2680,11,0,0,1,0,0,0,0
TXN000288,SACCO Deposit,SACCO Account,Wakiso,18,332019,30,3511,7,2,0,1,0,0,0,0
TXN000289,Mobile Money Transfer,SACCO Account,Fort Portal,12,188992,53,1283,8,0,0,1,1,0,0,0
TXN000290,SACCO Deposit,MTN MoMo,Mukono,9,923784,62,1347,6,0,0,1,0,0,0,0
TXN000291,Mobile Money Transfer,MTN MoMo,Kampala,13,64273,21,2578,12,0,0,0,0,0,0,0
TXN000292,Mobile Money Transfer,SACCO Account,Wakiso,14,268462,52,2349,6,0,0,1,0,1,0,0
TXN000293,Mobile Money Deposit,MTN MoMo,Fort Portal,13,179418,25,1889,9,1,0,1,0,1,0,0
TXN000294,SACCO Withdrawal,Airtel Money,Wakiso,14,317252,69,485,4,0,1,1,0,0,0,0
TXN000295,Mobile Money Transfer,SACCO Account,Lira,21,59142,57,92,8,0,0,0,0,0,0,0
TXN000296,SACCO Deposit,MTN MoMo,Lira,20,230988,74,1188,10,0,0,0,0,0,0,1
TXN000297,Mobile Money Deposit,Airtel Money,Wakiso,19,345953,66,1359,8,0,0,1,0,0,0,0
TXN000298,Mobile Money Transfer,MTN MoMo,Kampala,18,36990,64,2363,5,0,1,1,0,0,0,0
TXN000299,SACCO Deposit,MTN MoMo,Jinja,21,147323,53,1938,7,0,0,1,0,0,0,0
TXN000300,Mobile Money Transfer,SACCO Account,Wakiso,7,74670,23,2993,9,0,0,0,0,0,0,0
TXN000301,Mobile Money Transfer,MTN MoMo,Mbale,10,684146,73,2286,1,1,0,0,0,0,0,0
TXN000302,SACCO Deposit,SACCO Account,Wakiso,13,97753,39,1710,12,0,0,1,0,1,0,0
TXN000303,SACCO Deposit,Airtel Money,Mukono,18,38878,23,2131,8,0,0,1,0,1,0,0
TXN000304,SACCO Deposit,MTN MoMo,Jinja,13,72155,59,2717,8,0,0,0,0,0,0,0
TXN000305,Mobile Money Deposit,MTN MoMo,Wakiso,17,159127,53,1990,7,1,0,1,0,1,0,1
TXN000306,Bill Payment,MTN MoMo,Wakiso,8,11871,26,3181,6,0,0,0,0,0,0,0
TXN000307,SACCO Deposit,MTN MoMo,Wakiso,9,138800,33,178,7,0,0,0,0,1,0,0
TXN000308,SACCO Withdrawal,MTN MoMo,Wakiso,16,1593333,56,250,10,0,0,1,0,0,0,0
TXN000309,Mobile Money Deposit,MTN MoMo,Mukono,8,284931,63,765,9,0,1,0,0,0,0,0
TXN000310,Mobile Money Transfer,Airtel Money,Mbale,11,10511,55,3639,5,0,0,1,0,0,0,0
TXN000311,SACCO Withdrawal,Airtel Money,Wakiso,10,476582,50,2715,7,0,0,0,0,0,0,0
TXN000312,Mobile Money Transfer,Airtel Money,Mukono,11,179961,35,2951,8,1,0,1,0,0,0,0
TXN000313,Mobile Money Transfer,Airtel Money,Mbarara,16,26561,29,91,10,0,0,1,0,1,0,0
TXN000314,Bill Payment,MTN MoMo,Kampala,11,1874,71,339,12,0,0,1,0,0,0,0
TXN000315,Loan Repayment,MTN MoMo,Kampala,14,28181,44,1662,5,0,0,1,0,0,0,0
TXN000316,Mobile Money Deposit,Airtel Money,Arua,7,273187,64,1873,9,0,0,1,0,0,0,0
TXN000317,SACCO Withdrawal,Airtel Money,Jinja,18,272066,18,169,5,0,0,1,0,1,0,0
TXN000318,Mobile Money Transfer,MTN MoMo,Gulu,11,39819,32,3211,8,1,1,1,0,1,0,0
TXN000319,Mobile Money Transfer,SACCO Account,Mbarara,15,212393,64,3589,9,0,0,0,0,0,0,0
TXN000320,Mobile Money Transfer,SACCO Account,Kampala,16,132323,44,2626,7,1,0,1,0,0,0,0
TXN000321,SACCO Deposit,Airtel Money,Gulu,9,228996,33,3256,9,0,0,1,0,1,0,0
TXN000322,Mobile Money Deposit,MTN MoMo,Mukono,19,205652,38,780,7,1,0,0,0,0,0,0
TXN000323,SACCO Deposit,SACCO Account,Mukono,15,7789,18,170,3,0,0,1,0,0,0,0
TXN000324,Mobile Money Transfer,Airtel Money,Wakiso,12,334556,46,2410,5,0,0,1,0,0,0,0
TXN000325,Bill Payment,SACCO Account,Kampala,8,38628,20,2292,9,0,0,1,0,0,0,0
TXN000326,Mobile Money Deposit,SACCO Account,Kampala,21,120911,29,138,4,0,0,1,0,0,0,0
TXN000327,SACCO Deposit,SACCO Account,Fort Portal,17,155045,45,3100,12,1,1,1,0,0,0,0
TXN000328,SACCO Deposit,Airtel Money,Wakiso,9,27702,56,519,7,0,1,1,0,0,0,0
TXN000329,SACCO Withdrawal,MTN MoMo,Mukono,11,1215576,54,1422,3,0,0,0,0,0,0,0
TXN000330,Mobile Money Transfer,Airtel Money,Kampala,18,100460,48,2381,8,0,0,0,0,0,0,0
TXN000331,SACCO Withdrawal,Airtel Money,Kampala,16,474636,48,3013,4,0,0,1,1,1,0,0
TXN000332,Mobile Money Deposit,Airtel Money,Jinja,17,415318,50,3389,10,0,0,1,0,0,0,0
TXN000333,Mobile Money Transfer,MTN MoMo,Mukono,12,132380,50,2611,10,0,0,1,0,0,0,0
TXN000334,Mobile Money Transfer,MTN MoMo,Mukono,16,180193,64,2474,10,1,0,1,0,0,0,0
TXN000335,Mobile Money Transfer,SACCO Account,Kampala,11,111722,57,1160,8,1,1,1,0,0,0,0
TXN000336,Mobile Money Transfer,Airtel Money,Jinja,9,270033,28,2689,4,0,0,1,0,0,0,0
TXN000337,Loan Repayment,SACCO Account,Kampala,15,5054,63,709,7,0,0,1,0,0,0,0
TXN000338,Mobile Money Deposit,SACCO Account,Kampala,22,46874,46,1291,8,0,0,1,0,0,1,0
TXN000339,SACCO Withdrawal,Airtel Money,Mukono,10,788073,42,2036,9,0,0,1,0,0,0,0
TXN000340,Mobile Money Transfer,Airtel Money,Kampala,12,11955,72,107,3,0,0,1,0,0,0,0
TXN000341,SACCO Withdrawal,SACCO Account,Kampala,16,539010,30,2608,7,1,1,1,0,0,0,0
TXN000342,SACCO Withdrawal,Airtel Money,Mbarara,14,195469,68,2186,10,0,1,1,0,1,0,0
TXN000343,Mobile Money Transfer,Airtel Money,Mbarara,18,47756,61,2663,8,0,0,1,0,1,0,0
TXN000344,SACCO Withdrawal,MTN MoMo,Mbale,17,542233,71,2095,12,0,0,1,0,1,0,0
TXN000345,SACCO Withdrawal,Airtel Money,Wakiso,5,314616,36,2013,11,1,0,0,0,0,1,0
TXN000346,SACCO Deposit,Airtel Money,Kampala,23,269193,53,1689,2,0,0,1,0,0,1,0
TXN000347,SACCO Deposit,MTN MoMo,Kampala,17,75389,45,2416,10,0,0,0,0,0,0,0
TXN000348,Mobile Money Transfer,MTN MoMo,Fort Portal,19,124592,21,6,10,0,0,1,1,1,0,0
TXN000349,SACCO Withdrawal,MTN MoMo,Gulu,15,33196,20,523,13,0,0,0,0,0,0,0
TXN000350,SACCO Deposit,MTN MoMo,Mbarara,19,146008,55,2577,10,0,0,0,1,1,0,0
TXN000351,SACCO Deposit,MTN MoMo,Kampala,7,1832,54,1679,12,1,0,1,0,0,0,0
TXN000352,Loan Repayment,MTN MoMo,Mukono,11,100603,60,3344,13,0,0,0,0,0,0,0
TXN000353,SACCO Deposit,SACCO Account,Kampala,19,155010,42,66,9,0,0,1,0,0,0,0
TXN000354,Mobile Money Transfer,Airtel Money,Gulu,9,375507,58,2468,8,0,0,1,0,0,0,0
TXN000355,Mobile Money Transfer,MTN MoMo,Arua,6,72029,52,3411,10,3,0,1,1,0,0,0
TXN000356,SACCO Deposit,MTN MoMo,Fort Portal,17,217347,46,2982,7,0,0,1,1,0,0,0
TXN000357,Mobile Money Transfer,Airtel Money,Mukono,18,136579,58,498,10,0,1,1,0,1,0,0
TXN000358,SACCO Deposit,MTN MoMo,Mukono,8,392619,46,1493,5,0,0,0,0,0,0,0
TXN000359,Bill Payment,SACCO Account,Arua,19,76219,29,2379,5,0,0,1,1,0,0,0
TXN000360,SACCO Deposit,Airtel Money,Mbarara,16,57650,52,2816,11,0,0,1,0,0,0,0
TXN000361,SACCO Withdrawal,SACCO Account,Kampala,13,745445,37,1001,10,0,0,0,0,0,0,0
TXN000362,SACCO Deposit,MTN MoMo,Mukono,18,7575,34,1663,7,0,0,1,0,1,0,0
TXN000363,SACCO Withdrawal,Airtel Money,Kampala,12,501342,70,3203,11,0,0,1,0,0,0,0
TXN000364,SACCO Deposit,MTN MoMo,Mukono,9,12900,29,2018,13,0,1,1,0,1,0,0
TXN000365,Bill Payment,SACCO Account,Mukono,10,277832,74,2578,11,0,1,0,0,1,0,0
TXN000366,SACCO Withdrawal,Airtel Money,Gulu,13,82822,67,1743,13,0,0,1,0,1,0,0
TXN000367,Bill Payment,MTN MoMo,Wakiso,13,296703,53,1625,17,0,0,0,0,0,0,0
TXN000368,Loan Repayment,MTN MoMo,Kampala,18,90022,27,3510,5,0,0,1,1,0,0,0
TXN000369,Mobile Money Transfer,MTN MoMo,Mukono,17,1000,35,2291,9,0,0,1,0,0,0,0
TXN000370,Mobile Money Transfer,Airtel Money,Mbale,14,77036,47,3535,6,0,1,1,0,1,0,0
TXN000371,Mobile Money Transfer,MTN MoMo,Mbarara,17,31017,25,2398,9,0,1,1,0,1,0,0
TXN000372,Mobile Money Transfer,Airtel Money,Wakiso,9,146885,58,1041,9,0,0,1,1,0,0,0
TXN000373,Mobile Money Transfer,MTN MoMo,Arua,4,170615,68,1490,10,0,0,1,0,0,1,0
TXN000374,Mobile Money Deposit,Airtel Money,Arua,19,100276,30,2783,11,0,0,1,0,0,0,0
TXN000375,Mobile Money Transfer,SACCO Account,Kampala,6,6204,48,2930,6,0,0,0,0,0,0,0
TXN000376,SACCO Withdrawal,SACCO Account,Kampala,9,695007,74,363,10,0,0,1,0,0,0,0
TXN000377,Loan Repayment,SACCO Account,Jinja,16,276811,23,3282,9,0,0,0,0,1,0,0
TXN000378,Mobile Money Transfer,MTN MoMo,Mbale,12,191119,71,3063,8,0,1,0,0,0,0,0
TXN000379,Mobile Money Deposit,MTN MoMo,Fort Portal,19,265756,24,1635,7,0,1,1,0,1,0,0
TXN000380,Mobile Money Transfer,Airtel Money,Lira,10,33567,38,525,8,0,0,0,0,0,0,0
TXN000381,Mobile Money Transfer,MTN MoMo,Gulu,1,329582,55,831,5,0,0,0,0,0,1,0
TXN000382,Mobile Money Deposit,MTN MoMo,Mukono,10,58334,60,2830,6,0,0,1,1,0,0,0
TXN000383,SACCO Deposit,MTN MoMo,Kampala,14,2024,66,1723,9,0,1,1,1,1,0,0
TXN000384,Loan Repayment,MTN MoMo,Kampala,11,278101,68,420,4,0,1,1,0,0,0,0
TXN000385,Mobile Money Deposit,MTN MoMo,Mukono,13,426635,45,2834,6,0,0,1,0,0,0,0
TXN000386,Mobile Money Deposit,SACCO Account,Gulu,19,159875,74,133,5,1,0,1,0,0,0,0
TXN000387,Mobile Money Transfer,MTN MoMo,Gulu,20,39485,61,2062,6,0,0,1,0,0,0,0
TXN000388,Mobile Money Transfer,Airtel Money,Jinja,10,43502,38,1068,4,0,0,1,0,0,0,0
TXN000389,Mobile Money Deposit,MTN MoMo,Kampala,12,94271,38,1401,6,0,0,0,0,0,0,0
TXN000390,Mobile Money Deposit,Airtel Money,Gulu,14,342169,41,2343,7,0,0,1,0,0,0,0
TXN000391,Bill Payment,MTN MoMo,Kampala,21,24307,44,1420,8,0,0,1,0,0,0,0
TXN000392,SACCO Withdrawal,SACCO Account,Wakiso,23,1412717,44,3176,9,0,0,1,0,0,1,1
TXN000393,SACCO Withdrawal,SACCO Account,Jinja,9,544517,30,2493,6,0,0,1,0,0,0,0
TXN000394,Mobile Money Deposit,MTN MoMo,Mbarara,16,247998,67,3134,5,0,1,1,0,0,0,0
TXN000395,SACCO Withdrawal,SACCO Account,Fort Portal,11,878624,46,3637,12,0,0,1,0,0,0,0
TXN000396,Bill Payment,SACCO Account,Kampala,0,83660,56,1845,8,0,0,0,0,0,1,0
TXN000397,Loan Repayment,SACCO Account,Mukono,0,68132,74,2460,12,0,0,1,0,0,1,0
TXN000398,SACCO Withdrawal,SACCO Account,Wakiso,12,84956,72,630,2,0,1,1,0,0,0,0
TXN000399,Mobile Money Deposit,MTN MoMo,Wakiso,13,113088,45,321,9,0,1,0,0,1,0,0
TXN000400,Mobile Money Deposit,Airtel Money,Lira,2,173015,54,1155,10,1,1,0,0,0,1,0
TXN000401,Mobile Money Transfer,MTN MoMo,Mbarara,16,146259,46,1835,5,0,0,1,0,0,0,0
TXN000402,Loan Repayment,MTN MoMo,Lira,10,24889,65,2866,11,0,0,0,0,1,0,0
TXN000403,SACCO Deposit,SACCO Account,Kampala,14,279447,39,1223,9,0,0,1,0,1,0,0
TXN000404,Mobile Money Deposit,MTN MoMo,Lira,10,32681,53,905,6,0,0,0,1,1,0,0
TXN000405,SACCO Withdrawal,Airtel Money,Kampala,8,3322112,47,36,8,0,0,1,0,0,0,0
TXN000406,Loan Repayment,SACCO Account,Lira,12,43267,45,2839,8,0,0,1,0,0,0,0
TXN000407,SACCO Withdrawal,SACCO Account,Wakiso,9,22269,40,3288,4,0,0,1,0,0,0,0
TXN000408,Mobile Money Transfer,SACCO Account,Wakiso,13,50249,50,2634,8,0,0,0,0,1,0,0
TXN000409,Loan Repayment,MTN MoMo,Mukono,9,57362,21,2354,9,0,0,1,0,0,0,0
TXN000410,Mobile Money Transfer,MTN MoMo,Arua,13,55660,20,1591,6,0,1,1,0,1,0,0
TXN000411,SACCO Withdrawal,MTN MoMo,Kampala,8,532001,49,3056,6,0,0,1,0,0,0,0
TXN000412,Bill Payment,MTN MoMo,Wakiso,15,122065,21,2941,6,0,0,0,0,0,0,0
TXN000413,Bill Payment,MTN MoMo,Lira,17,321776,18,12,9,0,1,1,1,0,0,1
TXN000414,SACCO Deposit,MTN MoMo,Wakiso,7,55089,29,2131,15,0,0,0,1,0,0,0
TXN000415,SACCO Deposit,SACCO Account,Kampala,12,176645,30,3104,7,1,0,1,0,1,0,0
TXN000416,SACCO Withdrawal,Airtel Money,Wakiso,5,53306,51,1432,8,1,0,0,0,0,1,0
TXN000417,Mobile Money Transfer,MTN MoMo,Wakiso,14,24640,46,3158,9,0,0,1,0,1,0,0
TXN000418,SACCO Withdrawal,Airtel Money,Arua,10,425635,26,1987,8,0,0,1,0,1,0,0
TXN000419,SACCO Deposit,MTN MoMo,Jinja,13,98904,48,1768,5,0,1,1,0,0,0,0
TXN000420,Mobile Money Deposit,MTN MoMo,Mukono,13,65936,24,1435,9,0,0,1,1,0,0,0
TXN000421,Mobile Money Deposit,SACCO Account,Fort Portal,20,58316,30,957,7,1,1,0,0,1,0,0
TXN000422,Mobile Money Deposit,Airtel Money,Mukono,14,173955,71,713,10,0,0,0,0,0,0,0
TXN000423,Mobile Money Transfer,SACCO Account,Kampala,14,36476,19,2043,7,0,1,1,0,0,0,0
TXN000424,SACCO Withdrawal,MTN MoMo,Kampala,12,313649,50,3635,8,0,0,1,0,1,0,0
TXN000425,Mobile Money Transfer,SACCO Account,Wakiso,21,410107,67,1280,7,0,0,1,0,0,0,0
TXN000426,SACCO Deposit,Airtel Money,Kampala,17,124930,24,241,11,0,0,1,0,0,0,0
TXN000427,SACCO Withdrawal,Airtel Money,Arua,10,306954,35,2946,7,0,0,1,0,0,0,0
TXN000428,Loan Repayment,Airtel Money,Jinja,18,10714,68,1956,10,0,0,0,0,1,0,0
TXN000429,SACCO Withdrawal,SACCO Account,Kampala,12,155540,25,2013,7,0,0,0,0,0,0,0
TXN000430,Mobile Money Transfer,Airtel Money,Gulu,18,50415,72,896,9,0,0,1,0,0,0,0
TXN000431,Mobile Money Transfer,Airtel Money,Jinja,18,143197,29,2955,5,0,0,0,0,0,0,0
TXN000432,Mobile Money Deposit,SACCO Account,Arua,9,580288,60,1476,12,0,0,0,0,1,0,0
TXN000433,SACCO Deposit,SACCO Account,Lira,16,135766,47,2804,8,0,1,1,0,1,0,0
TXN000434,Mobile Money Transfer,MTN MoMo,Mukono,10,193489,26,1025,7,1,1,0,0,0,0,0
TXN000435,Mobile Money Transfer,Airtel Money,Jinja,10,88404,45,601,6,0,0,1,0,1,0,0
TXN000436,Mobile Money Deposit,MTN MoMo,Gulu,10,9340,21,2330,7,0,0,0,0,0,0,0
TXN000437,Mobile Money Transfer,MTN MoMo,Gulu,16,239626,56,2699,9,1,0,0,0,1,0,0
TXN000438,Mobile Money Deposit,Airtel Money,Kampala,9,5344,34,599,3,0,1,0,0,1,0,0
TXN000439,Mobile Money Deposit,SACCO Account,Kampala,0,180925,28,3586,4,0,0,1,0,0,1,0
TXN000440,Mobile Money Transfer,SACCO Account,Mukono,16,3478,19,3027,13,0,0,1,0,0,0,0
TXN000441,Mobile Money Transfer,MTN MoMo,Kampala,8,297407,40,1885,7,1,1,0,1,1,0,1
TXN000442,Bill Payment,Airtel Money,Kampala,7,25731,67,1143,7,0,1,0,0,0,0,0
TXN000443,SACCO Withdrawal,MTN MoMo,Jinja,9,1222337,39,1012,10,0,1,1,0,0,0,0
TXN000444,SACCO Withdrawal,SACCO Account,Kampala,11,131962,43,2948,11,0,0,1,0,0,0,0
TXN000445,Mobile Money Deposit,SACCO Account,Gulu,13,91748,29,1529,9,0,0,1,0,0,0,0
TXN000446,Bill Payment,Airtel Money,Mukono,4,62501,49,1104,13,1,0,1,0,1,1,0
TXN000447,Bill Payment,SACCO Account,Fort Portal,22,94614,26,1647,6,0,1,1,0,0,1,0
TXN000448,Mobile Money Deposit,Airtel Money,Mukono,16,55968,60,1701,14,0,0,1,0,0,0,0
TXN000449,SACCO Withdrawal,Airtel Money,Kampala,10,593665,22,2942,9,0,1,1,0,0,0,0
TXN000450,Mobile Money Transfer,MTN MoMo,Gulu,10,66689,43,957,10,0,1,0,0,1,0,1
TXN000451,Mobile Money Deposit,Airtel Money,Mbale,12,125277,24,219,4,0,0,1,1,1,0,0
TXN000452,SACCO Deposit,Airtel Money,Fort Portal,15,40756,46,3589,13,0,0,1,0,0,0,0
TXN000453,SACCO Withdrawal,Airtel Money,Wakiso,8,7768,50,727,9,0,0,1,0,1,0,0
TXN000454,Loan Repayment,MTN MoMo,Wakiso,9,104233,41,3057,8,0,0,1,0,0,0,0
TXN000455,Mobile Money Transfer,SACCO Account,Arua,19,32381,42,1731,5,0,0,1,0,1,0,0
TXN000456,SACCO Withdrawal,MTN MoMo,Kampala,10,81067,48,1490,5,0,0,1,0,0,0,0
TXN000457,Mobile Money Transfer,Airtel Money,Gulu,11,301953,46,1818,4,0,0,0,0,0,0,0
TXN000458,SACCO Withdrawal,Airtel Money,Wakiso,19,316101,22,518,7,0,0,1,0,0,0,0
TXN000459,Mobile Money Transfer,Airtel Money,Kampala,15,170706,55,812,8,0,0,1,0,0,0,0
TXN000460,Mobile Money Transfer,Airtel Money,Wakiso,11,119100,62,2550,8,2,0,1,0,0,0,1
TXN000461,Mobile Money Transfer,MTN MoMo,Kampala,16,27870,28,2106,5,0,0,1,0,0,0,0
TXN000462,SACCO Deposit,MTN MoMo,Mbarara,1,255131,49,1361,4,0,0,1,0,0,1,0
TXN000463,Mobile Money Deposit,Airtel Money,Arua,17,69040,25,3582,7,3,1,1,0,1,0,0
TXN000464,SACCO Deposit,Airtel Money,Kampala,13,52179,37,814,10,1,0,1,1,1,0,0
TXN000465,Bill Payment,MTN MoMo,Mbale,18,264148,51,614,12,0,0,1,0,0,0,0
TXN000466,SACCO Withdrawal,Airtel Money,Kampala,21,140392,64,426,10,0,0,1,0,0,0,0
TXN000467,Mobile Money Transfer,Airtel Money,Mukono,20,342799,59,1584,7,0,0,1,1,0,0,1
TXN000468,Loan Repayment,Airtel Money,Kampala,20,149091,25,3442,2,0,0,1,1,1,0,0
TXN000469,Mobile Money Transfer,SACCO Account,Arua,13,202534,19,1435,3,0,0,0,0,0,0,0
TXN000470,Bill Payment,MTN MoMo,Jinja,11,271592,38,1812,6,0,0,1,0,1,0,0
TXN000471,Mobile Money Transfer,MTN MoMo,Mbarara,12,8444,32,883,6,1,0,1,0,0,0,0
TXN000472,Bill Payment,SACCO Account,Mbale,16,224449,23,1699,7,0,0,1,0,0,0,0
TXN000473,Mobile Money Transfer,Airtel Money,Mbarara,19,142674,22,432,7,0,1,1,0,0,0,0
TXN000474,Loan Repayment,Airtel Money,Fort Portal,9,10806,71,3268,10,0,0,1,0,0,0,0
TXN000475,SACCO Deposit,SACCO Account,Jinja,20,106568,71,1401,5,0,0,1,0,0,0,0
TXN000476,Bill Payment,SACCO Account,Arua,18,12909,20,948,8,0,0,0,0,0,0,0
TXN000477,Mobile Money Transfer,SACCO Account,Mukono,22,199741,60,1389,11,0,1,1,0,0,1,0
TXN000478,SACCO Deposit,Airtel Money,Kampala,19,118615,60,1668,11,1,0,1,0,0,0,0
TXN000479,Bill Payment,Airtel Money,Mukono,10,460483,33,2983,3,0,1,1,0,0,0,0
TXN000480,SACCO Deposit,MTN MoMo,Kampala,7,30342,52,2453,5,0,1,1,0,1,0,0
TXN000481,SACCO Deposit,MTN MoMo,Gulu,7,139723,26,2540,10,3,0,0,1,0,0,0
TXN000482,Mobile Money Deposit,Airtel Money,Mukono,10,35659,52,2114,8,0,0,1,0,1,0,0
TXN000483,SACCO Withdrawal,MTN MoMo,Gulu,15,124071,36,912,10,1,0,0,0,0,0,0
TXN000484,SACCO Deposit,SACCO Account,Kampala,18,192371,60,391,4,0,0,1,0,1,0,0
TXN000485,SACCO Deposit,Airtel Money,Kampala,20,192184,63,83,9,0,0,1,0,0,0,0
TXN000486,Loan Repayment,Airtel Money,Mukono,15,253170,51,1003,8,0,0,1,0,0,0,0
TXN000487,Mobile Money Transfer,MTN MoMo,Fort Portal,0,288161,56,481,2,0,0,1,0,0,1,0
TXN000488,Mobile Money Transfer,MTN MoMo,Wakiso,9,12063,27,777,4,0,0,1,0,0,0,1
TXN000489,Bill Payment,MTN MoMo,Wakiso,7,63072,27,3301,9,0,0,0,0,0,0,0
TXN000490,Loan Repayment,MTN MoMo,Jinja,11,174292,37,2833,11,0,1,0,0,1,0,0
TXN000491,SACCO Withdrawal,MTN MoMo,Gulu,13,815833,18,1755,10,0,0,1,0,1,0,0
TXN000492,SACCO Deposit,Airtel Money,Kampala,4,31733,23,1249,10,0,0,0,1,1,1,0
TXN000493,Mobile Money Transfer,SACCO Account,Wakiso,11,120682,70,1137,8,0,0,1,0,0,0,0
TXN000494,Mobile Money Transfer,SACCO Account,Kampala,8,78494,63,2700,9,0,0,0,0,0,0,0
TXN000495,SACCO Withdrawal,Airtel Money,Fort Portal,15,38534,19,3257,5,0,0,1,0,1,0,0
TXN000496,SACCO Withdrawal,MTN MoMo,Kampala,12,2425006,55,1536,10,0,0,1,0,1,0,0
TXN000497,SACCO Deposit,SACCO Account,Wakiso,13,78536,50,3245,15,0,0,1,0,0,0,0
TXN000498,Mobile Money Transfer,SACCO Account,Kampala,12,4022,20,1912,8,0,0,1,0,0,0,0
TXN000499,Bill Payment,MTN MoMo,Kampala,21,8973,53,523,12,0,0,0,0,1,0,0
TXN000500,Bill Payment,Airtel Money,Mbale,9,290946,30,1933,8,0,0,1,0,0,0,0
TXN000501,Mobile Money Deposit,MTN MoMo,Kampala,13,485102,52,1695,8,0,0,1,0,1,0,0
TXN000502,SACCO Deposit,SACCO Account,Kampala,17,174910,32,2253,7,2,0,1,0,0,0,1
TXN000503,SACCO Withdrawal,SACCO Account,Mukono,14,103394,62,742,6,1,0,1,0,1,0,0
TXN000504,Mobile Money Deposit,MTN MoMo,Kampala,20,418553,39,3610,10,0,0,0,0,0,0,0
TXN000505,Mobile Money Deposit,SACCO Account,Kampala,11,163063,60,2367,4,1,0,0,0,0,0,0
TXN000506,Mobile Money Transfer,Airtel Money,Mbale,12,279006,21,3231,7,0,0,0,0,0,0,0
TXN000507,Loan Repayment,SACCO Account,Jinja,6,217770,34,278,7,0,1,0,1,0,0,1
TXN000508,Mobile Money Deposit,Airtel Money,Arua,14,71497,22,2950,12,0,0,0,0,0,0,0
